step,mujoco_step_times,brax_step_times
0,0.0008540153503417969,2.343653917312622
1,0.0002276897430419922,
2,0.0001850128173828125,
3,0.0002720355987548828,
4,0.00015091896057128906,
5,0.00017714500427246094,
6,0.0002231597900390625,
7,0.00018906593322753906,
8,0.00021076202392578125,
9,0.00018906593322753906,
10,0.00020503997802734375,
11,0.00023293495178222656,
12,0.00032806396484375,
13,0.0001850128173828125,
14,0.00019979476928710938,
15,0.0004889965057373047,
16,0.0006909370422363281,
17,0.0004448890686035156,
18,0.0004878044128417969,
19,0.0002849102020263672,
20,0.0006651878356933594,
21,0.000331878662109375,
22,0.0001938343048095703,
23,0.0003590583801269531,
24,0.0003459453582763672,
25,0.0002601146697998047,
26,0.000225067138671875,
27,0.0001957416534423828,
28,0.00019407272338867188,
29,0.00024199485778808594,
30,0.00014495849609375,
31,0.0002002716064453125,
32,0.00019407272338867188,
33,0.00022721290588378906,
34,0.00022792816162109375,
35,0.00022792816162109375,
36,0.00025177001953125,
37,0.0002110004425048828,
38,0.0002281665802001953,
39,0.0002658367156982422,
40,0.00021123886108398438,
41,0.00029397010803222656,
42,0.0002090930938720703,
43,0.000202178955078125,
44,0.0001957416534423828,
45,0.0003418922424316406,
46,0.0001900196075439453,
47,0.00018095970153808594,
48,0.00025200843811035156,
49,0.00023794174194335938,
50,0.00024700164794921875,
51,0.0003361701965332031,
52,0.000270843505859375,
53,0.0002651214599609375,
54,0.00018310546875,
55,0.0003638267517089844,
56,0.00019621849060058594,
57,0.00025391578674316406,
58,0.0001900196075439453,
59,0.0002532005310058594,
60,0.0002689361572265625,
61,0.00022101402282714844,
62,0.0002570152282714844,
63,0.00021982192993164062,
64,0.0002486705780029297,
65,0.0001862049102783203,
66,0.00026226043701171875,
67,0.000202178955078125,
68,0.00021910667419433594,
69,0.00020003318786621094,
70,0.00023102760314941406,
71,0.00025010108947753906,
72,0.0002701282501220703,
73,0.00024199485778808594,
74,0.00022029876708984375,
75,0.00020694732666015625,
76,0.0002181529998779297,
77,0.00015091896057128906,
78,0.00024008750915527344,
79,0.0003020763397216797,
80,0.00020694732666015625,
81,0.00045990943908691406,
82,0.00022125244140625,
83,0.00017595291137695312,
84,0.00025081634521484375,
85,0.00019288063049316406,
86,0.0002570152282714844,
