step,mujoco_step_times,brax_step_times
0,0.0005152225494384766,0.004660844802856445
1,0.00016689300537109375,0.002704143524169922
2,0.00017881393432617188,0.00102996826171875
3,0.0001780986785888672,0.0012280941009521484
4,0.00015974044799804688,0.0012149810791015625
5,0.0001862049102783203,0.0009720325469970703
6,0.00019621849060058594,0.0010039806365966797
7,0.00016880035400390625,0.0010957717895507812
8,0.00015211105346679688,0.0012810230255126953
9,0.00016808509826660156,0.0010509490966796875
10,0.00018668174743652344,0.0010571479797363281
11,0.00017690658569335938,0.0007557868957519531
12,0.0001621246337890625,0.0010001659393310547
13,0.0001761913299560547,0.001123666763305664
14,0.000164031982421875,0.0010921955108642578
15,0.0002040863037109375,0.0012140274047851562
16,0.0001780986785888672,0.0007600784301757812
17,0.00016617774963378906,0.0016090869903564453
18,0.00018978118896484375,0.0013399124145507812
19,0.00022602081298828125,0.001302957534790039
20,0.00015687942504882812,0.0010559558868408203
21,0.00016927719116210938,0.0011868476867675781
22,0.00016117095947265625,0.0010259151458740234
23,0.0007059574127197266,0.0009260177612304688
24,0.00018286705017089844,0.0010111331939697266
25,0.0001621246337890625,0.0013320446014404297
26,0.00016689300537109375,0.0007679462432861328
27,0.0001671314239501953,0.0007269382476806641
28,0.00018286705017089844,0.0009629726409912109
29,0.00016832351684570312,0.0009891986846923828
30,0.0001957416534423828,0.0008702278137207031
31,0.00015997886657714844,0.0008409023284912109
32,0.00017595291137695312,0.0007822513580322266
33,0.00019288063049316406,0.0013279914855957031
34,0.00017714500427246094,0.0007822513580322266
35,0.00016498565673828125,0.0006229877471923828
36,0.00018596649169921875,0.0006170272827148438
37,0.00016689300537109375,0.0006339550018310547
38,0.0001609325408935547,0.0006089210510253906
39,0.000148773193359375,0.0007889270782470703
40,0.00015306472778320312,0.0012369155883789062
41,0.000164031982421875,0.000743865966796875
42,0.0001690387725830078,0.0006940364837646484
43,0.00018525123596191406,0.0007369518280029297
44,0.00016689300537109375,0.0007369518280029297
45,0.00018405914306640625,0.0007688999176025391
46,0.00019097328186035156,0.0007371902465820312
47,0.00015497207641601562,0.0009789466857910156
48,0.0001461505889892578,0.0008258819580078125
49,0.00011277198791503906,0.0007119178771972656
50,0.00011587142944335938,0.0006389617919921875
51,0.0001552104949951172,0.0009129047393798828
52,0.00017213821411132812,0.0007758140563964844
53,0.0003001689910888672,0.0007200241088867188
54,0.0002880096435546875,0.0009050369262695312
55,0.00021409988403320312,0.0011069774627685547
56,0.00019502639770507812,0.0008320808410644531
57,0.00017309188842773438,0.0006170272827148438
58,0.00016188621520996094,0.0005631446838378906
59,0.00016999244689941406,0.0006542205810546875
60,0.00017499923706054688,0.0006887912750244141
61,0.00017499923706054688,0.0007960796356201172
62,0.00020813941955566406,0.0009891986846923828
63,0.000186920166015625,0.0008270740509033203
64,0.0001690387725830078,0.0007381439208984375
65,0.00016689300537109375,0.0007538795471191406
66,0.0001678466796875,0.0008492469787597656
67,0.00015807151794433594,0.0009329319000244141
68,0.00015497207641601562,0.0012137889862060547
69,0.0001900196075439453,0.0008008480072021484
70,0.0001678466796875,0.0007643699645996094
71,0.00018215179443359375,0.0008170604705810547
72,0.0001819133758544922,0.0006079673767089844
73,0.00016832351684570312,0.0007238388061523438
74,0.0001590251922607422,0.0008029937744140625
75,0.00014591217041015625,0.0009789466857910156
76,0.0001499652862548828,0.0007238388061523438
77,0.00015401840209960938,0.0008339881896972656
78,0.00016307830810546875,0.0008018016815185547
79,0.00017595291137695312,0.0008060932159423828
80,0.00016999244689941406,0.0008411407470703125
81,0.0001800060272216797,0.0007658004760742188
82,0.00017976760864257812,0.0007021427154541016
83,0.0001957416534423828,0.0006451606750488281
84,0.00016999244689941406,0.0007791519165039062
85,0.00017404556274414062,0.0007312297821044922
86,0.00016379356384277344,0.0008490085601806641
87,0.0001621246337890625,0.0008478164672851562
88,0.0001780986785888672,0.0008268356323242188
89,0.00016617774963378906,0.0007960796356201172
90,0.0001819133758544922,0.0008072853088378906
91,0.00017118453979492188,0.0009226799011230469
92,0.00018095970153808594,0.0007982254028320312
93,0.00016880035400390625,0.0007662773132324219
94,0.00016117095947265625,0.0006997585296630859
95,0.00014901161193847656,0.0007500648498535156
96,0.00015306472778320312,0.0007138252258300781
97,0.00014901161193847656,0.0006768703460693359
98,0.0001609325408935547,0.0007369518280029297
99,0.0001659393310546875,0.0010030269622802734
100,0.00017976760864257812,0.0007989406585693359
101,0.00019979476928710938,0.0006959438323974609
102,0.00017833709716796875,0.0007197856903076172
